tourney_id,tourney_name,tourney_location,surface,draw_size,tourney_level,tourney_date,latitude,longitude
1982-428,Tokyo Indoor,Tokyo,Carpet,32,A,19821025,35.76478424,139.1485991
1985-428,Tokyo Indoor,Tokyo,Carpet,32,A,19851021,35.76478424,139.1485991
1987-428,Tokyo Indoor,Tokyo,Carpet,32,A,19871020,35.76478424,139.1485991
1984-428,Tokyo Indoor,Tokyo,Carpet,32,A,19841015,35.76478424,139.1485991
1975-428,Tokyo Indoor,Tokyo,Carpet,32,A,19750414,35.76478424,139.1485991
1994-428,Tokyo Indoor,Tokyo,Carpet,48,A,19941010,35.76478424,139.1485991
1979-428,Tokyo Indoor,Tokyo,Carpet,32,A,19791030,35.76478424,139.1485991
1981-428,Tokyo Indoor,Tokyo,Carpet,32,A,19811026,35.76478424,139.1485991
2021-0096,Tokyo Olympics,Tokyo,Hard,64,A,20210724,35.76478424,139.1485991
1979-329,Tokyo Outdoor,Tokyo,Clay,64,A,19791022,35.76478424,139.1485991
1977-329,Tokyo Outdoor,Tokyo,Clay,64,A,19771031,35.76478424,139.1485991
1989-329,Tokyo Outdoor,Tokyo,Hard,56,A,19890417,35.76478424,139.1485991
1982-329,Tokyo Outdoor,Tokyo,Clay,64,A,19821018,35.76478424,139.1485991
1987-329,Tokyo Outdoor,Tokyo,Hard,56,A,19870413,35.76478424,139.1485991
1992-329,Tokyo Outdoor,Tokyo,Hard,56,A,19920406,35.76478424,139.1485991
1991-329,Tokyo Outdoor,Tokyo,Hard,56,A,19910408,35.76478424,139.1485991
1988-329,Tokyo Outdoor,Tokyo,Hard,56,A,19880411,35.76478424,139.1485991
1995-329,Tokyo Outdoor,Tokyo,Hard,56,A,19950410,35.76478424,139.1485991
1976-329,Tokyo Outdoor,Tokyo,Clay,64,A,19761101,35.76478424,139.1485991
1986-329,Tokyo Outdoor,Tokyo,Hard,64,A,19861013,35.76478424,139.1485991
1994-329,Tokyo Outdoor,Tokyo,Hard,56,A,19940404,35.76478424,139.1485991
1984-329,Tokyo Outdoor,Tokyo,Hard,64,A,19841008,35.76478424,139.1485991
1990-329,Tokyo Outdoor,Tokyo,Hard,56,A,19900409,35.76478424,139.1485991
1985-329,Tokyo Outdoor,Tokyo,Hard,64,A,19851014,35.76478424,139.1485991
1980-329,Tokyo Outdoor,Tokyo,Clay,64,A,19801020,35.76478424,139.1485991
1981-329,Tokyo Outdoor,Tokyo,Clay,64,A,19811019,35.76478424,139.1485991
1993-329,Tokyo Outdoor,Tokyo,Hard,56,A,19930405,35.76478424,139.1485991
1983-329,Tokyo Outdoor,Tokyo,Hard,64,A,19831017,35.76478424,139.1485991
1974-329,Tokyo WCT,Tokyo,,32,A,19740408,35.76478424,139.1485991
1975-421,Toronto,Toronto,Clay,64,M,19750811,43.653482,-79.383935
1969-421,Toronto,Toronto,Clay,64,M,19690804,43.653482,-79.383935
1976-421,Toronto,Toronto,Clay,64,M,19760817,43.653482,-79.383935
1968-421,Toronto,Toronto,Clay,64,M,19680812,43.653482,-79.383935
1977-421,Toronto,Toronto,Clay,64,M,19770816,43.653482,-79.383935
1973-421,Toronto,Toronto,Clay,64,M,19730820,43.653482,-79.383935
1974-421,Toronto,Toronto,Clay,64,M,19740812,43.653482,-79.383935
1985-302,Toronto Indoor,Toronto,Carpet,32,A,19850218,43.653482,-79.383935
1990-302,Toronto Indoor,Toronto,Carpet,56,A,19900212,43.653482,-79.383935
1986-302,Toronto Indoor,Toronto,Carpet,32,A,19860203,43.653482,-79.383935
1975-302,Toronto Indoor WCT,Toronto,Carpet,32,A,19750210,43.653482,-79.383935
1977-302,Toronto Indoor WCT,Toronto,Carpet,16,A,19770216,43.653482,-79.383935
1976-302,Toronto Indoor WCT,Toronto,Carpet,16,A,19760210,43.653482,-79.383935
1974-302,Toronto WCT,Toronto,Carpet,32,A,19740217,43.653482,-79.383935
1972-302,Toronto WCT,Toronto,Carpet,32,A,19720220,43.653482,-79.383935
1973-302,Toronto WCT,Toronto,Carpet,32,A,19730211,43.653482,-79.383935
1986-327,Toulouse,Toulouse,Hard,32,A,19861006,43.604462,1.444247
1995-327,Toulouse,Toulouse,Hard,32,A,19951002,43.604462,1.444247
2000-327,Toulouse,Toulouse,Hard,32,A,20001016,43.604462,1.444247
1996-327,Toulouse,Toulouse,Hard,32,A,19961014,43.604462,1.444247
1991-327,Toulouse,Toulouse,Hard,32,A,19910930,43.604462,1.444247
1985-327,Toulouse,Toulouse,Hard,32,A,19851007,43.604462,1.444247
1982-327,Toulouse,Toulouse,Hard,32,A,19821106,43.604462,1.444247
1988-327,Toulouse,Toulouse,Hard,32,A,19881010,43.604462,1.444247
1994-327,Toulouse,Toulouse,Hard,32,A,19941003,43.604462,1.444247
1997-327,Toulouse,Toulouse,Hard,32,A,19970922,43.604462,1.444247
1993-327,Toulouse,Toulouse,Hard,32,A,19931004,43.604462,1.444247
1992-327,Toulouse,Toulouse,Hard,32,A,19921005,43.604462,1.444247
1984-327,Toulouse,Toulouse,Hard,32,A,19841119,43.604462,1.444247
1990-327,Toulouse,Toulouse,Hard,32,A,19901001,43.604462,1.444247
1983-327,Toulouse,Toulouse,Hard,32,A,19831121,43.604462,1.444247
1989-327,Toulouse,Toulouse,Hard,32,A,19891009,43.604462,1.444247
1998-327,Toulouse,Toulouse,Hard,32,A,19980928,43.604462,1.444247
1999-327,Toulouse,Toulouse,Hard,32,A,19990927,43.604462,1.444247
1987-327,Toulouse,Toulouse,Hard,32,A,19871012,43.604462,1.444247
1990-605,Tour Finals,Frankfurt,Carpet,8,F,19901112,50.110644,8.682092
1991-605,Tour Finals,Frankfurt,Carpet,8,F,19911112,50.110644,8.682092
1992-605,Tour Finals,Frankfurt,Carpet,8,F,19921116,50.110644,8.682092
1993-605,Tour Finals,Frankfurt,Carpet,8,F,19931115,50.110644,8.682092
1994-605,Tour Finals,Frankfurt,Carpet,8,F,19941115,50.110644,8.682092
1995-605,Tour Finals,Frankfurt,Carpet,9,F,19951114,50.110644,8.682092
1996-605,Tour Finals,Hanover,Carpet,9,F,19961119,52.374478,9.738553
1997-605,Tour Finals,Hanover,Hard,10,F,19971110,52.374478,9.738553
1998-605,Tour Finals,Hanover,Hard,64,F,19981123,52.374478,9.738553
1999-605,Tour Finals,Hanover,Hard,8,F,19991122,52.374478,9.738553
2009-605,Tour Finals,London,Hard,8,F,20091122,51.507322,-0.127647
2010-605,Tour Finals,London,Hard,8,F,20101121,51.507322,-0.127647
2011-605,Tour Finals,London,Hard,16,F,20111120,51.507322,-0.127647
2012-605,Tour Finals,London,Hard,8,F,20121105,51.507322,-0.127647
2013-605,Tour Finals,London,Hard,8,F,20131104,51.507322,-0.127647
2014-605,Tour Finals,London,Hard,8,F,20141109,51.507322,-0.127647
2015-605,Tour Finals,London,Hard,8,F,20151115,51.507322,-0.127647
2016-0605,Tour Finals,London,Hard,8,F,20161114,51.507322,-0.127647
2017-0605,Tour Finals,London,Hard,8,F,20171113,51.507322,-0.127647
2018-0605,Tour Finals,London,Hard,8,F,20181112,51.507322,-0.127647
2019-0605,Tour Finals,London,Hard,8,F,20191111,51.507322,-0.127647
2020-0605,Tour Finals,London,Hard,8,F,20201116,51.507322,-0.127647
2021-0605,Tour Finals,Turin,Hard,8,F,20211115,45.067755,7.682489
2022-0605,Tour Finals,Turin,Hard,8,F,20221114,45.067755,7.682489
1977-2059,Tournament of Champions WCT,Lakeway,,16,A,19770917,30.364489,-97.987533
1984-335,Treviso,Treviso,Clay,32,A,19841112,45.665851,12.245541
1969-6833,Tucson,Tucson,Hard,8,A,19691003,32.222877,-110.974848
1970-6833,Tucson,Tucson,Hard,16,A,19701015,32.222877,-110.974848
1979-711,Tulsa,Tulsa,Hard,32,A,19790409,36.155681,-95.992911
1980-711,Tulsa,Tulsa,Hard,32,A,19800407,36.155681,-95.992911
1978-711,Tulsa,Tulsa,Hard,32,A,19780430,36.155681,-95.992911
1968-9301,Tulsa WCT,Tulsa,Carpet,8,A,19680227,36.155681,-95.992911
1975-729,Tuscon,Tuscon,Hard,64,A,19750331,39.13343,-94.198995
1974-729,Tuscon,Tuscon,Hard,64,A,19740330,39.13343,-94.198995
1968-561,U.S. National Chps.,New York,Grass,96,A,19680801,40.7127492,-74.0059945
1996-560,US Open,New York,Hard,128,G,19960826,40.7127492,-74.0059945
1973-560,US Open,New York,Grass,128,G,19730829,40.7127492,-74.0059945
2008-560,US Open,New York,Hard,128,G,20080825,40.7127492,-74.0059945
2017-560,US Open,New York,Hard,128,G,20170828,40.7127492,-74.0059945
1968-560,US Open,New York,Grass,96,G,19680829,40.7127492,-74.0059945
1985-560,US Open,New York,Hard,128,G,19850827,40.7127492,-74.0059945
1986-560,US Open,New York,Hard,128,G,19860826,40.7127492,-74.0059945
2003-560,US Open,New York,Hard,128,G,20030825,40.7127492,-74.0059945
1998-560,US Open,New York,Hard,128,G,19980831,40.7127492,-74.0059945
1983-560,US Open,New York,Hard,128,G,19830830,40.7127492,-74.0059945
1995-560,US Open,New York,Hard,128,G,19950828,40.7127492,-74.0059945
2004-560,US Open,New York,Hard,128,G,20040830,40.7127492,-74.0059945
2014-560,US Open,New York,Hard,128,G,20140825,40.7127492,-74.0059945
1972-560,US Open,New York,Grass,128,G,19720830,40.7127492,-74.0059945
1993-560,US Open,New York,Hard,128,G,19930830,40.7127492,-74.0059945
2000-560,US Open,New York,Hard,128,G,20000828,40.7127492,-74.0059945
2006-560,US Open,New York,Hard,128,G,20060828,40.7127492,-74.0059945
2011-560,US Open,New York,Hard,128,G,20110829,40.7127492,-74.0059945
2001-560,US Open,New York,Hard,128,G,20010827,40.7127492,-74.0059945
1992-560,US Open,New York,Hard,128,G,19920831,40.7127492,-74.0059945
2012-560,US Open,New York,Hard,128,G,20120827,40.7127492,-74.0059945
1981-560,US Open,New York,Hard,128,G,19810901,40.7127492,-74.0059945
1999-560,US Open,New York,Hard,128,G,19990830,40.7127492,-74.0059945
1969-560,US Open,New York,Grass,128,G,19690827,40.7127492,-74.0059945
2019-560,US Open,New York,Hard,128,G,20190826,40.7127492,-74.0059945
1976-560,US Open,New York,Clay,128,G,19760901,40.7127492,-74.0059945
2005-560,US Open,New York,Hard,128,G,20050829,40.7127492,-74.0059945
1994-560,US Open,New York,Hard,128,G,19940829,40.7127492,-74.0059945
2007-560,US Open,New York,Hard,128,G,20070827,40.7127492,-74.0059945
2015-560,US Open,New York,Hard,128,G,20150831,40.7127492,-74.0059945
1990-560,US Open,New York,Hard,128,G,19900827,40.7127492,-74.0059945
2010-560,US Open,New York,Hard,128,G,20100830,40.7127492,-74.0059945
1988-560,US Open,New York,Hard,128,G,19880829,40.7127492,-74.0059945
1975-560,US Open,New York,Clay,128,G,19750827,40.7127492,-74.0059945
1982-560,US Open,New York,Hard,128,G,19820831,40.7127492,-74.0059945
1971-560,US Open,New York,Grass,128,G,19710901,40.7127492,-74.0059945
2009-560,US Open,New York,Hard,128,G,20090831,40.7127492,-74.0059945
1989-560,US Open,New York,Hard,128,G,19890828,40.7127492,-74.0059945
1977-560,US Open,New York,Clay,128,G,19770831,40.7127492,-74.0059945
2016-560,US Open,New York,Hard,128,G,20160829,40.7127492,-74.0059945
2013-560,US Open,New York,Hard,128,G,20130826,40.7127492,-74.0059945
1997-560,US Open,New York,Hard,128,G,19970825,40.7127492,-74.0059945
1970-560,US Open,New York,Grass,128,G,19700902,40.7127492,-74.0059945
1984-560,US Open,New York,Hard,128,G,19840828,40.7127492,-74.0059945
1980-560,US Open,New York,Hard,128,G,19800826,40.7127492,-74.0059945
1978-560,US Open,New York,Hard,128,G,19780829,40.7127492,-74.0059945
1987-560,US Open,New York,Hard,128,G,19870901,40.7127492,-74.0059945
2002-560,US Open,New York,Hard,128,G,20020826,40.7127492,-74.0059945
1974-560,US Open,New York,Grass,128,G,19740828,40.7127492,-74.0059945
2018-560,US Open,New York,Hard,128,G,20180827,40.7127492,-74.0059945
1991-560,US Open,New York,Hard,128,G,19910826,40.7127492,-74.0059945
1979-560,US Open,New York,Hard,128,G,19790828,40.7127492,-74.0059945
1999-439,Umag,Umag,Clay,32,A,19990726,45.461023,13.517265
1996-439,Umag,Umag,Clay,32,A,19960812,45.461023,13.517265
2014-439,Umag,Umag,Clay,28,A,20140721,45.461023,13.517265
1990-439,Umag,Umag,Clay,32,A,19900514,45.461023,13.517265
2015-439,Umag,Umag,Clay,28,A,20150720,45.461023,13.517265
2000-439,Umag,Umag,Clay,32,A,20000717,45.461023,13.517265
2016-0439,Umag,Umag,Clay,32,A,20160718,45.461023,13.517265
2004-439,Umag,Umag,Clay,32,A,20040719,45.461023,13.517265
2018-0439,Umag,Umag,Clay,32,A,20180716,45.461023,13.517265
2019-0439,Umag,Umag,Clay,32,A,20190715,45.461023,13.517265
2021-0439,Umag,Umag,Clay,32,A,20210719,45.461023,13.517265
2003-439,Umag,Umag,Clay,32,A,20030721,45.461023,13.517265
2022-0439,Umag,Umag,Clay,32,A,20220725,45.461023,13.517265
2005-439,Umag,Umag,Clay,32,A,20050725,45.461023,13.517265
1991-439,Umag,Umag,Clay,32,A,19910513,45.461023,13.517265
1998-439,Umag,Umag,Clay,32,A,19980727,45.461023,13.517265
2001-439,Umag,Umag,Clay,32,A,20010716,45.461023,13.517265
1994-439,Umag,Umag,Clay,32,A,19940822,45.461023,13.517265
2006-439,Umag,Umag,Clay,32,A,20060724,45.461023,13.517265
2009-439,Umag,Umag,Clay,32,A,20090727,45.461023,13.517265
1995-439,Umag,Umag,Clay,32,A,19950821,45.461023,13.517265
2007-439,Umag,Umag,Clay,32,A,20070723,45.461023,13.517265
2011-439,Umag,Umag,Clay,28,A,20110725,45.461023,13.517265
1997-439,Umag,Umag,Clay,32,A,19970721,45.461023,13.517265
2012-439,Umag,Umag,Clay,28,A,20120709,45.461023,13.517265
2017-0439,Umag,Umag,Clay,32,A,20170717,45.461023,13.517265
1992-439,Umag,Umag,Clay,32,A,19920824,45.461023,13.517265
2008-439,Umag,Umag,Clay,28,A,20080714,45.461023,13.517265
2013-439,Umag,Umag,Clay,28,A,20130722,45.461023,13.517265
1993-439,Umag,Umag,Clay,32,A,19930823,45.461023,13.517265
2010-439,Umag,Umag,Clay,28,A,20100726,45.461023,13.517265
2002-439,Umag,Umag,Clay,32,A,20020715,45.461023,13.517265
2020-560,Us Open,New York,Hard,128,G,20200831,40.7127492,-74.0059945
2022-560,Us Open,New York,Hard,128,G,20220829,40.7127492,-74.0059945
2021-560,Us Open,New York,Hard,128,G,20210830,40.7127492,-74.0059945
2004-573,Valencia,Valencia,Clay,32,A,20040412,39.469707,-0.376335
2010-573,Valencia,Valencia,Hard,32,A,20101031,39.469707,-0.376335
2008-573,Valencia,Valencia,Clay,32,A,20080414,39.469707,-0.376335
1973-659,Valencia,Valencia,Clay,64,A,19730326,39.469707,-0.376335
2003-573,Valencia,Valencia,Clay,32,A,20030428,39.469707,-0.376335
2012-573,Valencia,Valencia,Hard,32,A,20121021,39.469707,-0.376335
2007-573,Valencia,Valencia,Clay,32,A,20070409,39.469707,-0.376335
2009-573,Valencia,Valencia,Hard,32,A,20091102,39.469707,-0.376335
2011-573,Valencia,Valencia,Hard,32,A,20111031,39.469707,-0.376335
1975-659,Valencia,Valencia,Clay,64,A,19750420,39.469707,-0.376335
2013-573,Valencia,Valencia,Hard,32,A,20131021,39.469707,-0.376335
2014-573,Valencia,Valencia,Hard,32,A,20141020,39.469707,-0.376335
2005-573,Valencia,Valencia,Clay,32,A,20050404,39.469707,-0.376335
1976-659,Valencia,Valencia,Clay,64,A,19760328,39.469707,-0.376335
2006-573,Valencia,Valencia,Clay,32,A,20060410,39.469707,-0.376335
1995-573,Valencia,Valencia,Clay,32,A,19951002,39.469707,-0.376335
2015-573,Valencia,Valencia,Hard,28,A,20151026,39.469707,-0.376335
1970-2048,Vancouver,Vancouver,Carpet,16,A,19700929,49.260872,-123.113952
1971-2048,Vancouver WCT,Vancouver,,32,A,19711010,49.260872,-123.113952
1973-2048,Vancouver WCT,Vancouver,,32,A,19730401,49.260872,-123.113952
1972-2048,Vancouver WCT,Vancouver,,32,A,19721022,49.260872,-123.113952
1982-702,Venice,Venice,Clay,32,A,19820607,45.475799,12.271638
1983-702,Venice,Venice,Clay,32,A,19830606,45.475799,12.271638
1981-702,Venice,Venice,Clay,32,A,19810613,45.475799,12.271638
2021-0337,Vienna,Vienna,Hard,32,A,20211025,48.2083537,16.3725042
2001-337,Vienna,Vienna,Hard,32,A,20011008,48.2083537,16.3725042
1983-337,Vienna,Vienna,Hard,32,A,19831017,48.2083537,16.3725042
1969-9330,Vienna,Vienna,Hard,8,A,19691113,48.2083537,16.3725042
1978-337,Vienna,Vienna,Hard,32,A,19781029,48.2083537,16.3725042
2005-337,Vienna,Vienna,Hard,32,A,20051010,48.2083537,16.3725042
1986-337,Vienna,Vienna,Hard,32,A,19861020,48.2083537,16.3725042
1982-337,Vienna,Vienna,Hard,32,A,19821018,48.2083537,16.3725042
2000-337,Vienna,Vienna,Hard,32,A,20001009,48.2083537,16.3725042
2022-0337,Vienna,Vienna,Hard,32,A,20221024,48.2083537,16.3725042
2016-0337,Vienna,Vienna,Hard,32,A,20161024,48.2083537,16.3725042
2012-337,Vienna,Vienna,Hard,28,A,20121015,48.2083537,16.3725042
2008-337,Vienna,Vienna,Hard,32,A,20081006,48.2083537,16.3725042
1998-337,Vienna,Vienna,Carpet,32,A,19981012,48.2083537,16.3725042
1974-337,Vienna,Vienna,Hard,32,A,19741028,48.2083537,16.3725042
1991-337,Vienna,Vienna,Carpet,32,A,19911014,48.2083537,16.3725042
2013-337,Vienna,Vienna,Hard,28,A,20131014,48.2083537,16.3725042
1989-337,Vienna,Vienna,Carpet,32,A,19891016,48.2083537,16.3725042
1976-337,Vienna,Vienna,Hard,32,A,19761025,48.2083537,16.3725042
1988-337,Vienna,Vienna,Carpet,32,A,19881017,48.2083537,16.3725042
1977-337,Vienna,Vienna,Hard,32,A,19771024,48.2083537,16.3725042
2007-337,Vienna,Vienna,Hard,32,A,20071007,48.2083537,16.3725042
1987-337,Vienna,Vienna,Hard,32,A,19871019,48.2083537,16.3725042
1990-337,Vienna,Vienna,Carpet,32,A,19901015,48.2083537,16.3725042
2015-337,Vienna,Vienna,Hard,32,A,20151019,48.2083537,16.3725042
2014-337,Vienna,Vienna,Hard,28,A,20141013,48.2083537,16.3725042
2006-337,Vienna,Vienna,Hard,32,A,20061009,48.2083537,16.3725042
1999-337,Vienna,Vienna,Hard,32,A,19991011,48.2083537,16.3725042
2011-337,Vienna,Vienna,Hard,28,A,20111024,48.2083537,16.3725042
2019-0337,Vienna,Vienna,Hard,32,A,20191021,48.2083537,16.3725042
2009-337,Vienna,Vienna,Hard,32,A,20091026,48.2083537,16.3725042
2018-0337,Vienna,Vienna,Hard,32,A,20181022,48.2083537,16.3725042
1994-337,Vienna,Vienna,Carpet,32,A,19941017,48.2083537,16.3725042
1980-337,Vienna,Vienna,Hard,64,A,19801020,48.2083537,16.3725042
2020-0337,Vienna,Vienna,Hard,32,A,20201026,48.2083537,16.3725042
1996-337,Vienna,Vienna,Carpet,32,A,19961007,48.2083537,16.3725042
1995-337,Vienna,Vienna,Carpet,32,A,19951016,48.2083537,16.3725042
1981-337,Vienna,Vienna,Hard,64,A,19811019,48.2083537,16.3725042
2002-337,Vienna,Vienna,Hard,32,A,20021007,48.2083537,16.3725042
1980-208,Vienna,Vienna,Clay,32,A,19800618,48.2083537,16.3725042
2017-0337,Vienna,Vienna,Hard,32,A,20171023,48.2083537,16.3725042
2010-337,Vienna,Vienna,Hard,28,A,20101025,48.2083537,16.3725042
1992-337,Vienna,Vienna,Carpet,32,A,19921019,48.2083537,16.3725042
1985-337,Vienna,Vienna,Hard,32,A,19851118,48.2083537,16.3725042
2004-337,Vienna,Vienna,Hard,32,A,20041011,48.2083537,16.3725042
2003-337,Vienna,Vienna,Hard,32,A,20031006,48.2083537,16.3725042
1997-337,Vienna,Vienna,Carpet,32,A,19971006,48.2083537,16.3725042
1984-337,Vienna,Vienna,Hard,32,A,19841022,48.2083537,16.3725042
1979-337,Vienna,Vienna,Hard,48,A,19791022,48.2083537,16.3725042
1993-337,Vienna,Vienna,Carpet,32,A,19931018,48.2083537,16.3725042
1968-9330,Vienna WCT,Vienna,Hard,4,A,19681107,48.2083537,16.3725042
1982-204,Vina del Mar,Vina del Mar,Clay,32,A,19820125,-33.024453,-71.551764
1983-204,Vina del Mar,Vina del Mar,Clay,32,A,19830214,-33.024453,-71.551764
2009-505,Vina del Mar,Vina del Mar,Clay,28,A,20090202,-33.024453,-71.551764
2006-505,Vina del Mar,Vina del Mar,Clay,32,A,20060130,-33.024453,-71.551764
2005-505,Vina del Mar,Vina del Mar,Clay,32,A,20050131,-33.024453,-71.551764
2007-505,Vina del Mar,Vina del Mar,Clay,32,A,20070129,-33.024453,-71.551764
2004-505,Vina del Mar,Vina del Mar,Clay,32,A,20040209,-33.024453,-71.551764
2014-505,Vina del Mar,Vina del Mar,Clay,28,A,20140203,-33.024453,-71.551764
2003-505,Vina del Mar,Vina del Mar,Clay,32,A,20030210,-33.024453,-71.551764
2002-505,Vina del Mar,Vina del Mar,Clay,32,A,20020211,-33.024453,-71.551764
2008-505,Vina del Mar,Vina del Mar,Clay,32,A,20080128,-33.024453,-71.551764
1981-204,Vina del Mar,Vina del Mar,Clay,32,A,19810126,-33.024453,-71.551764
2001-505,Vina del Mar,Vina del Mar,Clay,32,A,20010212,-33.024453,-71.551764
1977-674,Virginia Beach,Virginia Beach,Clay,16,A,19770419,36.852984,-75.977418
1978-3934,WCT Challenge Cup,Montego Bay,Hard,8,A,19781212,18.487178,-77.896954
1980-3934,WCT Challenge Cup,Montreal,Carpet,8,A,19801209,45.503182,-73.569807
1979-3934,WCT Challenge Cup,Montreal,Carpet,8,A,19791204,45.503182,-73.569807
1977-3934,WCT Challenge Cup,Las Vegas,Carpet,8,A,19771114,36.167256,-115.148516
1976-3935,WCT Challenge Cup,Honolulu,Hard,8,A,19760215,21.304547,-157.855676
1980-355,WCT Invitational,Salisbury,Carpet,8,A,19800219,38.366027,-75.600996
1968-9296,WCT World Cup,St Louis,Carpet,8,A,19680201,38.626426,-90.199585
2008-475,Warsaw,Warsaw,Clay,32,A,20080609,52.231958,21.006725
1985-418,Washington,Washington,Clay,56,A,19850715,48.0250054263449,-120.094292506456
1976-418,Washington,Washington,Clay,64,A,19760726,48.0250054263449,-120.094292506456
1998-418,Washington,Washington,Hard,56,A,19980720,48.0250054263449,-120.094292506456
2017-M035,Washington,Washington,Hard,64,A,20170731,48.0250054263449,-120.094292506456
2006-418,Washington,Washington,Hard,48,A,20060731,48.0250054263449,-120.094292506456
2004-418,Washington,Washington,Hard,32,A,20040816,48.0250054263449,-120.094292506456
2012-418,Washington,Washington,Hard,32,A,20120730,48.0250054263449,-120.094292506456
2013-418,Washington,Washington,Hard,48,A,20130729,48.0250054263449,-120.094292506456
2014-418,Washington,Washington,Hard,48,A,20140728,48.0250054263449,-120.094292506456
2018-M035,Washington,Washington,Hard,64,A,20180730,48.0250054263449,-120.094292506456
2003-418,Washington,Washington,Hard,48,A,20030728,48.0250054263449,-120.094292506456
1990-418,Washington,Washington,Hard,56,A,19900716,48.0250054263449,-120.094292506456
1984-418,Washington,Washington,Clay,56,A,19840723,48.0250054263449,-120.094292506456
2015-418,Washington,Washington,Hard,48,A,20150803,48.0250054263449,-120.094292506456
1972-710,Washington,Washington,Carpet,32,A,19720306,48.0250054263449,-120.094292506456
1993-418,Washington,Washington,Hard,56,A,19930719,48.0250054263449,-120.094292506456
1979-418,Washington,Washington,Clay,64,A,19790714,48.0250054263449,-120.094292506456
1975-2040,Washington,Washington,Carpet,16,A,19750403,48.0250054263449,-120.094292506456
2000-418,Washington,Washington,Hard,56,A,20000814,48.0250054263449,-120.094292506456
2016-M035,Washington,Washington,Hard,64,A,20160718,48.0250054263449,-120.094292506456
1974-2040,Washington,Washington,,16,A,19740407,48.0250054263449,-120.094292506456
2022-0418,Washington,Washington,Hard,64,A,20220801,48.0250054263449,-120.094292506456
1974-418,Washington,Washington,Clay,64,A,19740723,48.0250054263449,-120.094292506456
1982-418,Washington,Washington,Clay,64,A,19820719,48.0250054263449,-120.094292506456
1977-418,Washington,Washington,Clay,64,A,19770718,48.0250054263449,-120.094292506456
1986-418,Washington,Washington,Clay,56,A,19860728,48.0250054263449,-120.094292506456
1991-418,Washington,Washington,Hard,56,A,19910715,48.0250054263449,-120.094292506456
1978-418,Washington,Washington,Clay,64,A,19780723,48.0250054263449,-120.094292506456
1975-418,Washington,Washington,,64,A,19750721,48.0250054263449,-120.094292506456
1981-418,Washington,Washington,Clay,64,A,19810720,48.0250054263449,-120.094292506456
2007-418,Washington,Washington,Hard,48,A,20070729,48.0250054263449,-120.094292506456
2008-418,Washington,Washington,Hard,32,A,20080810,48.0250054263449,-120.094292506456
1989-418,Washington,Washington,Hard,56,A,19890724,48.0250054263449,-120.094292506456
